CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book
802673508,Attrited Customer,57,M,2,Graduate,Single,$120K +,Blue,51
708113208,Existing Customer,53,F,1,High School,Married,Less than $40K,Blue,36
788786208,Existing Customer,46,F,2,College,Married,Unknown,Blue,27
720043533,Existing Customer,39,M,4,Graduate,Single,$60K - $80K,Blue,26
801083133,Existing Customer,57,F,4,Uneducated,Single,Less than $40K,Blue,51
716246733,Existing Customer,57,F,2,College,Single,Less than $40K,Blue,49
807157833,Existing Customer,56,F,4,Uneducated,Single,Unknown,Blue,51
721032633,Attrited Customer,55,F,3,Unknown,Single,$40K - $60K,Blue,32
828285858,Existing Customer,41,F,3,College,Married,Less than $40K,Blue,37
718890933,Attrited Customer,45,F,4,Doctorate,Married,Less than $40K,Blue,27
711148308,Existing Customer,52,M,3,Graduate,Single,$60K - $80K,Blue,46
712810233,Existing Customer,40,F,2,Graduate,Married,Less than $40K,Blue,36
714098883,Existing Customer,45,F,1,Graduate,Single,$40K - $60K,Blue,36
779327733,Existing Customer,43,M,1,Graduate,Divorced,$60K - $80K,Blue,25
716364408,Existing Customer,59,F,0,Unknown,Married,Less than $40K,Blue,36
710461083,Existing Customer,56,F,2,Graduate,Single,Less than $40K,Blue,46
709306983,Existing Customer,44,F,2,Post-Graduate,Married,Less than $40K,Silver,36
769035933,Existing Customer,54,F,2,Unknown,Single,Less than $40K,Blue,48
813182658,Existing Customer,49,F,4,High School,Married,Less than $40K,Blue,44
781110408,Existing Customer,39,F,0,High School,Single,Less than $40K,Blue,23
818007783,Existing Customer,49,F,3,College,Married,$40K - $60K,Blue,44
708862233,Existing Customer,44,F,4,Graduate,Married,$40K - $60K,Blue,30
714006333,Attrited Customer,42,F,4,Graduate,Married,Less than $40K,Blue,36
770596458,Attrited Customer,45,F,2,Doctorate,Married,Less than $40K,Blue,31
789392883,Existing Customer,38,F,3,Post-Graduate,Unknown,Less than $40K,Blue,29
803805483,Existing Customer,46,F,3,College,Married,Unknown,Blue,40
709534083,Attrited Customer,58,F,0,Uneducated,Divorced,Less than $40K,Blue,36
710579583,Existing Customer,57,F,1,Graduate,Married,Less than $40K,Blue,50
708949908,Attrited Customer,50,M,1,Graduate,Divorced,$120K +,Blue,42
711907083,Existing Customer,53,M,1,High School,Unknown,$80K - $120K,Blue,36
718696458,Existing Customer,52,F,1,Graduate,Married,Less than $40K,Blue,42
710611683,Existing Customer,43,F,2,Post-Graduate,Married,Less than $40K,Blue,31
721511883,Existing Customer,40,F,3,Graduate,Single,Less than $40K,Blue,28
779116158,Existing Customer,49,F,1,Unknown,Married,Less than $40K,Blue,31
720193533,Existing Customer,41,M,3,Unknown,Married,$60K - $80K,Blue,32
753094533,Existing Customer,51,M,3,Uneducated,Married,$80K - $120K,Blue,44
719545983,Existing Customer,31,F,2,Post-Graduate,Unknown,Unknown,Blue,13
716494383,Existing Customer,49,F,3,Graduate,Unknown,$40K - $60K,Blue,41
769892058,Existing Customer,40,M,3,Uneducated,Single,$80K - $120K,Blue,34
709098108,Existing Customer,45,F,4,Graduate,Married,Unknown,Blue,35
715705683,Existing Customer,56,F,1,Graduate,Single,Less than $40K,Blue,36
715724808,Existing Customer,49,M,3,High School,Married,$80K - $120K,Blue,41
717123858,Existing Customer,36,F,1,Graduate,Married,$40K - $60K,Blue,36
716236683,Existing Customer,46,F,1,High School,Married,Less than $40K,Blue,37
771224358,Existing Customer,54,F,4,Unknown,Married,Less than $40K,Blue,41
779310033,Attrited Customer,42,F,4,Doctorate,Married,Less than $40K,Blue,24
710595783,Existing Customer,46,F,3,Graduate,Unknown,Unknown,Blue,39
711409833,Existing Customer,45,F,5,Uneducated,Married,Less than $40K,Blue,33
721174008,Existing Customer,37,M,2,Uneducated,Married,$120K +,Blue,23
714192933,Attrited Customer,55,F,3,Graduate,Single,Less than $40K,Blue,36
709632483,Existing Customer,49,F,2,High School,Single,Less than $40K,Blue,40
718431258,Existing Customer,41,M,4,High School,Single,$60K - $80K,Blue,28
817029108,Existing Customer,47,F,4,Post-Graduate,Single,$40K - $60K,Blue,27
796931508,Attrited Customer,42,M,4,High School,Unknown,$60K - $80K,Blue,36
769577358,Existing Customer,31,F,0,Graduate,Single,Less than $40K,Blue,17
815589558,Existing Customer,50,M,2,Post-Graduate,Married,$80K - $120K,Blue,45
714287583,Attrited Customer,41,F,3,Unknown,Married,Less than $40K,Blue,32
718975083,Attrited Customer,47,F,4,Graduate,Single,Less than $40K,Blue,40
715315008,Existing Customer,40,M,4,Post-Graduate,Single,$40K - $60K,Blue,30
779252283,Existing Customer,47,F,4,High School,Married,Less than $40K,Blue,29
714031083,Attrited Customer,46,F,3,Graduate,Unknown,Unknown,Blue,30
772442883,Attrited Customer,51,F,4,Graduate,Married,Unknown,Blue,41
714533058,Existing Customer,53,F,3,College,Married,Less than $40K,Blue,43
716570958,Attrited Customer,50,M,3,Post-Graduate,Divorced,$60K - $80K,Blue,36
710116833,Attrited Customer,59,F,1,High School,Single,$40K - $60K,Blue,36
718586133,Existing Customer,43,F,3,Graduate,Married,Less than $40K,Blue,31
773322558,Existing Customer,59,F,2,High School,Married,Less than $40K,Blue,48
714554808,Existing Customer,51,F,1,Graduate,Married,Less than $40K,Blue,40
717903108,Existing Customer,57,F,1,College,Single,Unknown,Blue,46
815908908,Attrited Customer,47,F,4,Uneducated,Single,Unknown,Blue,42
771464808,Existing Customer,35,F,2,Graduate,Single,Less than $40K,Blue,23
708234558,Existing Customer,55,F,2,College,Divorced,Less than $40K,Blue,43
715737258,Existing Customer,41,F,1,College,Married,Less than $40K,Blue,32
710188308,Existing Customer,51,F,3,Graduate,Single,Less than $40K,Blue,41
708670608,Existing Customer,48,F,5,Uneducated,Married,Unknown,Blue,36
714839808,Existing Customer,51,F,3,Graduate,Married,Less than $40K,Blue,35
811140933,Existing Customer,43,F,2,High School,Married,Less than $40K,Blue,29
788937933,Existing Customer,39,F,3,Graduate,Divorced,Less than $40K,Blue,25
721527858,Attrited Customer,52,F,3,High School,Married,Less than $40K,Blue,40
718265658,Existing Customer,47,F,4,Uneducated,Single,Less than $40K,Blue,36
714312708,Existing Customer,44,M,0,High School,Single,$60K - $80K,Blue,36
715821183,Existing Customer,42,F,4,College,Married,Unknown,Blue,23
709487058,Existing Customer,51,F,2,Unknown,Married,Less than $40K,Silver,36
712675158,Existing Customer,56,M,1,Graduate,Single,$60K - $80K,Blue,36
826473858,Existing Customer,44,M,1,College,Single,$40K - $60K,Blue,40
817382958,Existing Customer,47,F,3,High School,Single,Less than $40K,Blue,31
712927383,Attrited Customer,51,F,2,Uneducated,Single,Less than $40K,Blue,36
712894308,Existing Customer,47,M,4,High School,Married,$80K - $120K,Blue,37
712349808,Existing Customer,44,F,4,College,Single,Unknown,Blue,34
778780008,Existing Customer,48,M,4,Unknown,Married,$60K - $80K,Blue,36
711430908,Attrited Customer,45,F,4,Graduate,Married,Less than $40K,Blue,34
779670783,Existing Customer,40,M,3,Unknown,Single,$80K - $120K,Blue,23
718757808,Existing Customer,56,F,1,Uneducated,Unknown,$40K - $60K,Blue,46
779530908,Attrited Customer,48,F,3,Unknown,Divorced,Less than $40K,Blue,31
716389833,Existing Customer,50,F,1,Unknown,Single,Less than $40K,Blue,40
718469658,Existing Customer,37,F,2,Uneducated,Married,Unknown,Blue,22
809849358,Attrited Customer,55,F,2,Graduate,Divorced,Less than $40K,Blue,50
719772258,Existing Customer,38,M,3,Unknown,Single,$80K - $120K,Blue,30
809363958,Existing Customer,49,F,3,High School,Married,$40K - $60K,Blue,44
709165533,Existing Customer,47,M,3,Doctorate,Unknown,$120K +,Blue,41
809846283,Existing Customer,42,F,1,Unknown,Married,Less than $40K,Blue,37
708427908,Existing Customer,52,F,4,College,Unknown,Less than $40K,Blue,39
721228308,Attrited Customer,47,F,2,High School,Married,Less than $40K,Blue,39
713374533,Existing Customer,52,F,1,Unknown,Single,$40K - $60K,Blue,43
708708858,Attrited Customer,50,F,1,Graduate,Single,Less than $40K,Blue,36
721111233,Existing Customer,52,M,2,Graduate,Married,$80K - $120K,Blue,43
708538608,Existing Customer,50,F,4,College,Married,Unknown,Blue,36
718866633,Existing Customer,46,M,2,College,Married,$80K - $120K,Blue,36
719100633,Existing Customer,40,M,2,High School,Single,$120K +,Silver,36
789328083,Attrited Customer,42,F,4,High School,Married,Less than $40K,Blue,32
822905058,Existing Customer,29,F,2,Graduate,Married,Less than $40K,Blue,25
816549933,Existing Customer,50,M,4,High School,Divorced,$80K - $120K,Blue,45
716421633,Attrited Customer,43,F,3,Graduate,Married,Less than $40K,Blue,36
712667958,Existing Customer,40,M,4,Uneducated,Single,$120K +,Blue,36
809559933,Attrited Customer,45,F,3,Graduate,Married,Unknown,Blue,40
819979458,Existing Customer,35,F,3,Doctorate,Married,Less than $40K,Blue,30
708100533,Existing Customer,55,F,3,College,Single,Less than $40K,Blue,36
778669608,Existing Customer,49,F,4,Unknown,Married,$40K - $60K,Blue,29
802867683,Existing Customer,53,F,2,High School,Single,$40K - $60K,Blue,47
711893358,Existing Customer,46,M,5,High School,Married,$40K - $60K,Blue,37
785410158,Existing Customer,50,F,3,High School,Married,Less than $40K,Blue,42
718596858,Existing Customer,53,F,4,Graduate,Divorced,$40K - $60K,Blue,45
708338958,Existing Customer,58,F,1,Graduate,Single,Less than $40K,Blue,36
714688833,Existing Customer,47,F,2,High School,Unknown,Less than $40K,Blue,36
789662283,Attrited Customer,50,F,3,High School,Married,Less than $40K,Blue,33
712805658,Existing Customer,56,F,3,Uneducated,Single,Less than $40K,Blue,46
815598858,Existing Customer,48,M,3,Graduate,Married,$40K - $60K,Blue,43
779412783,Existing Customer,55,F,1,High School,Single,Less than $40K,Blue,37
780036483,Existing Customer,38,M,1,Graduate,Single,Less than $40K,Blue,28
711527508,Attrited Customer,46,F,3,High School,Married,$40K - $60K,Blue,34
720768258,Existing Customer,52,F,3,Graduate,Single,Less than $40K,Blue,34
716023533,Existing Customer,49,F,1,Post-Graduate,Single,Unknown,Blue,39
714075708,Existing Customer,48,M,4,Uneducated,Divorced,$80K - $120K,Gold,38
787475433,Existing Customer,36,F,2,Doctorate,Single,Unknown,Blue,23
787505133,Attrited Customer,36,M,3,College,Married,$120K +,Blue,24
712241433,Existing Customer,38,F,0,High School,Single,Less than $40K,Blue,30
807990108,Existing Customer,44,M,1,Uneducated,Divorced,$120K +,Blue,39
719018208,Attrited Customer,52,F,0,Doctorate,Married,Unknown,Blue,46
716641983,Existing Customer,55,F,4,College,Single,Unknown,Blue,36
708989358,Existing Customer,37,F,2,Unknown,Married,Less than $40K,Blue,18
708807483,Existing Customer,51,F,3,Graduate,Married,$40K - $60K,Blue,45
715774833,Existing Customer,41,F,2,Doctorate,Unknown,Less than $40K,Blue,36
714733908,Existing Customer,51,M,2,High School,Married,$60K - $80K,Blue,37
721067658,Existing Customer,40,M,4,Graduate,Married,$60K - $80K,Silver,36
788997408,Existing Customer,65,F,2,Doctorate,Single,Less than $40K,Blue,53
719835033,Existing Customer,46,M,4,College,Married,$80K - $120K,Blue,34
771854808,Existing Customer,45,M,4,Graduate,Married,$60K - $80K,Blue,34
717299958,Existing Customer,49,M,3,Graduate,Single,$80K - $120K,Blue,45
720778458,Existing Customer,49,M,3,Unknown,Married,$60K - $80K,Blue,36
713019783,Existing Customer,41,F,3,High School,Married,$40K - $60K,Blue,35
770968383,Attrited Customer,41,M,4,Graduate,Married,$80K - $120K,Silver,28
709747308,Existing Customer,41,M,5,Graduate,Married,$60K - $80K,Blue,36
801366783,Existing Customer,51,F,1,College,Single,Less than $40K,Blue,45
798786333,Existing Customer,46,F,2,Graduate,Married,Less than $40K,Blue,40
771723408,Attrited Customer,37,F,2,Unknown,Single,Less than $40K,Blue,25
715117008,Existing Customer,39,M,5,Uneducated,Married,$40K - $60K,Blue,36
713944833,Existing Customer,46,M,5,Uneducated,Single,$60K - $80K,Blue,36
713569158,Attrited Customer,43,F,3,High School,Single,$40K - $60K,Blue,34
713037333,Existing Customer,63,M,1,Graduate,Single,$80K - $120K,Blue,55
718267233,Existing Customer,50,M,1,Graduate,Married,$120K +,Silver,38
709736658,Existing Customer,37,M,4,Uneducated,Married,$40K - $60K,Blue,27
710929233,Existing Customer,33,F,2,Doctorate,Single,Less than $40K,Blue,36
714290583,Existing Customer,44,M,4,Post-Graduate,Married,$60K - $80K,Blue,36
717972408,Existing Customer,44,M,2,Uneducated,Married,$80K - $120K,Blue,34
718626033,Attrited Customer,47,M,3,High School,Married,$60K - $80K,Blue,39
720008133,Existing Customer,45,F,4,Graduate,Unknown,Unknown,Blue,36
710476908,Existing Customer,39,F,3,Graduate,Married,Unknown,Blue,28
709888383,Existing Customer,47,F,3,Graduate,Married,Less than $40K,Blue,36
788864508,Existing Customer,52,F,3,Unknown,Single,Less than $40K,Blue,37
714010383,Attrited Customer,47,F,5,Uneducated,Single,Unknown,Blue,40
719549508,Existing Customer,49,F,4,Graduate,Single,Less than $40K,Blue,40
718670808,Existing Customer,59,F,0,College,Married,Less than $40K,Blue,51
718211208,Existing Customer,39,M,3,High School,Married,$120K +,Blue,36
712578933,Attrited Customer,35,F,5,High School,Married,$40K - $60K,Blue,25
709343433,Existing Customer,39,F,2,Graduate,Single,Less than $40K,Blue,26
767488908,Existing Customer,41,M,4,Unknown,Married,$80K - $120K,Blue,35
719531133,Existing Customer,46,F,4,Unknown,Unknown,$40K - $60K,Blue,38
719006508,Existing Customer,34,M,2,Graduate,Married,$60K - $80K,Blue,36
721287183,Existing Customer,49,F,2,Uneducated,Married,Less than $40K,Blue,35
711144183,Attrited Customer,55,F,3,Graduate,Married,Unknown,Blue,45
709080783,Existing Customer,56,F,1,Graduate,Single,Less than $40K,Blue,38
710520408,Existing Customer,52,F,4,High School,Single,Unknown,Blue,36
785262333,Attrited Customer,46,M,5,Uneducated,Unknown,$40K - $60K,Blue,40
716513358,Existing Customer,51,F,2,Graduate,Divorced,Unknown,Blue,36
719073483,Attrited Customer,45,M,3,Uneducated,Married,$80K - $120K,Blue,38
715372083,Existing Customer,37,F,1,Graduate,Single,Less than $40K,Blue,36
780034083,Existing Customer,48,F,3,High School,Married,$40K - $60K,Blue,38
794581533,Existing Customer,52,M,2,College,Single,$60K - $80K,Blue,37
710013258,Existing Customer,44,F,3,High School,Single,Less than $40K,Blue,31
719084358,Attrited Customer,55,F,1,Graduate,Married,Less than $40K,Blue,46
789173958,Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,34
789575583,Existing Customer,43,F,2,Uneducated,Unknown,Unknown,Blue,36
712434708,Attrited Customer,52,F,3,High School,Married,Less than $40K,Blue,39
808675083,Existing Customer,61,M,1,Graduate,Single,Unknown,Blue,56
710864358,Existing Customer,51,F,2,Doctorate,Married,Unknown,Blue,45
712574583,Existing Customer,34,F,1,Graduate,Single,Unknown,Blue,21
708412758,Attrited Customer,33,F,3,Graduate,Single,Less than $40K,Blue,36
714389058,Existing Customer,38,F,3,Unknown,Married,$40K - $60K,Blue,36
715767033,Existing Customer,56,F,3,College,Single,Unknown,Blue,36
779281233,Existing Customer,45,F,3,Graduate,Single,Unknown,Blue,27
717147708,Existing Customer,44,M,2,Uneducated,Divorced,$60K - $80K,Blue,34
715029333,Existing Customer,52,F,2,Unknown,Divorced,Less than $40K,Blue,36
806989008,Existing Customer,30,F,0,High School,Single,Unknown,Blue,25
713158083,Attrited Customer,56,M,2,High School,Single,$120K +,Blue,46
771037008,Existing Customer,46,M,1,Uneducated,Married,$80K - $120K,Blue,33
710587458,Existing Customer,34,M,2,High School,Unknown,$80K - $120K,Blue,22
710563458,Existing Customer,43,F,1,Graduate,Divorced,Unknown,Blue,30
720010608,Attrited Customer,37,M,2,Unknown,Single,$40K - $60K,Blue,24
710343783,Existing Customer,37,F,5,Unknown,Married,Less than $40K,Blue,29
772578858,Existing Customer,49,F,1,Unknown,Married,Less than $40K,Blue,39
708559533,Existing Customer,40,M,1,Uneducated,Married,$80K - $120K,Blue,36
711939558,Attrited Customer,37,F,2,Unknown,Single,Less than $40K,Blue,36
772143333,Existing Customer,46,F,2,High School,Single,Less than $40K,Blue,35
711067383,Existing Customer,53,M,1,Unknown,Single,$120K +,Blue,45
817041408,Existing Customer,56,F,3,High School,Married,Unknown,Blue,41
771942333,Existing Customer,65,M,1,College,Single,Less than $40K,Blue,54
755247108,Existing Customer,50,F,2,Doctorate,Single,Less than $40K,Blue,43
715710708,Existing Customer,50,M,2,Unknown,Married,$60K - $80K,Blue,37
713858733,Existing Customer,61,F,0,Post-Graduate,Married,$40K - $60K,Blue,53
717129333,Existing Customer,35,F,2,Graduate,Married,$40K - $60K,Blue,25
716924958,Attrited Customer,65,F,2,Graduate,Single,Less than $40K,Blue,56
719614758,Existing Customer,45,F,4,Graduate,Single,$40K - $60K,Blue,34
721537683,Existing Customer,50,F,3,Post-Graduate,Married,Unknown,Blue,41
771500358,Existing Customer,43,F,2,Uneducated,Divorced,Less than $40K,Blue,31
711531858,Attrited Customer,48,F,4,Unknown,Married,Less than $40K,Blue,41
715060158,Existing Customer,41,F,4,Graduate,Single,Less than $40K,Blue,26
779725833,Existing Customer,42,M,2,Graduate,Single,$60K - $80K,Blue,26
716592558,Existing Customer,52,F,1,High School,Single,Less than $40K,Blue,36
771020133,Existing Customer,45,F,5,Uneducated,Single,Less than $40K,Blue,32
709153008,Existing Customer,37,M,3,High School,Married,$40K - $60K,Blue,36
713394858,Existing Customer,48,M,2,Post-Graduate,Married,$40K - $60K,Blue,34
721175283,Existing Customer,59,F,1,Graduate,Married,Less than $40K,Blue,36
715503558,Existing Customer,57,F,3,High School,Married,Less than $40K,Blue,36
819943458,Attrited Customer,57,M,3,Graduate,Single,$120K +,Blue,52
717094758,Existing Customer,40,F,4,Post-Graduate,Married,Unknown,Blue,29
772073508,Attrited Customer,52,F,1,College,Single,Less than $40K,Blue,41
721351983,Attrited Customer,43,F,4,Uneducated,Married,Less than $40K,Blue,36
714477408,Attrited Customer,36,F,3,High School,Married,Less than $40K,Blue,36
718471758,Existing Customer,49,M,4,Doctorate,Single,$60K - $80K,Silver,37
711607833,Existing Customer,43,M,5,High School,Married,$60K - $80K,Blue,36
708621408,Existing Customer,39,F,1,Unknown,Single,Less than $40K,Blue,28
