CLIENTNUM,Attrited Customer,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
721038408,Attrited Customer,38,F,2,High School,Married,Less than $40K,Blue,27,4,1,2,1830,0,1830,0.736,1741,43,0.654,0,5.35E-05,0.99995
713325108,Attrited Customer,36,M,2,Post-Graduate,Married,$60K - $80K,Blue,29,5,3,3,7712,2517,5195,0.676,1845,40,0.739,0.326,0.00035594,0.99964
720352533,Attrited Customer,43,M,3,High School,Unknown,$60K - $80K,Blue,36,5,3,3,20811,1425,19386,0.382,1483,38,0.52,0.068,0.00030516,0.99969
708431433,Attrited Customer,41,M,3,Graduate,Married,$120K +,Blue,31,3,3,2,11789,1420,10369,0.659,1463,32,0.684,0.12,0.00018665,0.99981
716996583,Attrited Customer,50,M,3,High School,Divorced,$120K +,Blue,37,3,1,2,3073,1792,1281,1.099,1734,35,1.188,0.583,5.56E-05,0.99994
718699683,Attrited Customer,48,M,3,College,Married,$80K - $120K,Silver,36,6,2,2,34516,0,34516,0.691,1733,54,0.636,0,0.00010375,0.9999
771359958,Attrited Customer,39,M,4,Unknown,Single,$120K +,Silver,26,6,2,2,34516,2517,31999,0.887,1689,42,1.1,0.073,0.00011856,0.99988
716604633,Attrited Customer,55,F,2,Post-Graduate,Married,$40K - $60K,Blue,46,6,2,2,6725,2025,4700,0.604,1865,53,0.767,0.301,0.00013393,0.99987
813952233,Attrited Customer,44,M,3,Graduate,Unknown,Less than $40K,Blue,39,5,2,4,2978,2134,844,0.579,1413,46,0.394,0.717,0.00033886,0.99966
713053383,Attrited Customer,42,M,3,Graduate,Married,$80K - $120K,Blue,36,1,1,3,34516,781,33735,0.803,853,12,0.091,0.023,0.98971,0.01029
709979583,Attrited Customer,54,M,3,Graduate,Married,$120K +,Blue,46,3,1,3,34516,854,33662,0.928,1999,54,0.8,0.025,9.61E-05,0.9999
709380333,Attrited Customer,57,M,1,Uneducated,Married,$120K +,Blue,36,6,2,3,24545,1735,22810,0.664,1671,45,0.5,0.071,0.00018475,0.99982
778574283,Attrited Customer,53,F,1,Uneducated,Married,$40K - $60K,Blue,46,5,2,3,1438.3,0,1438.3,0.743,2118,64,0.455,0,0.00018475,0.99982
789875883,Attrited Customer,41,F,4,Uneducated,Single,Less than $40K,Blue,31,5,1,2,2490,627,1863,0.345,1391,45,0.364,0.252,5.94E-05,0.99994
714661233,Attrited Customer,39,M,1,Graduate,Single,$120K +,Blue,24,6,2,4,10074,2517,7557,0.77,1729,52,0.926,0.25,0.00030653,0.99969
813915933,Attrited Customer,45,M,2,Graduate,Divorced,$40K - $60K,Blue,40,3,3,2,2259,954,1305,0.695,1393,35,0.842,0.422,0.00017987,0.99982
708358683,Attrited Customer,46,M,2,Graduate,Married,$80K - $120K,Silver,35,6,3,2,34516,1236,33280,0.549,1665,40,0.667,0.036,0.00016253,0.99984
824761458,Attrited Customer,54,M,2,High School,Married,$80K - $120K,Blue,50,4,2,3,9519,1936,7583,0.929,2489,62,1,0.203,0.0001861,0.99981
715362183,Attrited Customer,40,F,4,Graduate,Married,Unknown,Blue,36,3,1,2,3706,1043,2663,0.384,1688,38,0.583,0.281,5.78E-05,0.99994
721194858,Attrited Customer,48,M,4,Graduate,Unknown,$80K - $120K,Blue,40,6,2,2,4438,2472,1966,0.69,1725,60,0.622,0.557,0.00011937,0.99988
803595858,Attrited Customer,56,F,3,High School,Married,$40K - $60K,Blue,51,5,2,1,1438.3,0,1438.3,0.597,594,14,0.556,0,0.98576,0.01424
716198358,Attrited Customer,33,F,4,Post-Graduate,Married,$40K - $60K,Blue,36,4,2,3,2372,1887,485,0.8,1852,55,0.618,0.796,0.00023623,0.99976
714173808,Attrited Customer,44,F,4,Graduate,Single,Less than $40K,Blue,34,5,1,2,4214,1249,2965,0.542,1389,34,0.478,0.296,5.78E-05,0.99994
709465758,Attrited Customer,62,F,1,Post-Graduate,Married,Less than $40K,Blue,53,3,1,3,1438.3,0,1438.3,0.699,902,31,0.409,0,0.00010231,0.9999
714081558,Attrited Customer,33,F,0,Graduate,Married,Unknown,Blue,36,4,2,4,2613,1599,1014,0.749,1387,31,0.722,0.612,0.00028024,0.99972
717364458,Attrited Customer,36,F,3,High School,Married,Less than $40K,Blue,26,6,1,4,4331,1445,2886,1.07,2053,33,1.75,0.334,0.00015942,0.99984
778755858,Attrited Customer,46,M,3,Graduate,Unknown,$80K - $120K,Blue,27,5,1,3,3665,1725,1940,0.495,1881,55,0.618,0.471,9.61E-05,0.9999
710754933,Attrited Customer,61,F,0,Graduate,Married,Less than $40K,Blue,49,6,2,3,1438.3,0,1438.3,0.94,840,20,0.818,0,0.99395,0.00605
720007383,Attrited Customer,41,F,2,Unknown,Single,Unknown,Blue,28,2,1,3,4411,2517,1894,0.988,803,15,0.875,0.571,0.99028,0.00972
810220833,Attrited Customer,42,M,4,Graduate,Unknown,$40K - $60K,Silver,37,3,6,2,15871,2086,13785,0.745,1562,43,0.955,0.131,0.00013456,0.99987
718362783,Attrited Customer,35,M,2,Graduate,Married,$80K - $120K,Blue,27,3,2,3,12643,0,12643,0.393,787,21,0.167,0,0.9948,0.0052
708267858,Attrited Customer,65,F,0,High School,Married,$40K - $60K,Blue,36,5,2,3,6088,2145,3943,1.371,2098,52,0.733,0.352,0.0001597,0.99984
708856983,Attrited Customer,36,M,3,Post-Graduate,Married,$120K +,Blue,27,2,1,2,13873,0,13873,0.233,694,18,0.286,0,0.98535,0.01465
715588908,Attrited Customer,42,F,4,Graduate,Single,Less than $40K,Blue,32,3,2,3,6158,0,6158,1.411,3132,66,0.784,0,0.00020077,0.9998
772674933,Attrited Customer,51,M,1,Uneducated,Married,$80K - $120K,Blue,41,5,3,3,5638,808,4830,0.781,2036,50,0.613,0.143,0.00029196,0.99971
720148983,Attrited Customer,54,F,1,Uneducated,Married,Less than $40K,Blue,40,5,2,4,2178,1144,1034,1.585,1724,47,1.043,0.525,0.00031517,0.99968
720650208,Attrited Customer,40,F,3,College,Unknown,$40K - $60K,Blue,22,3,3,3,12588,2005,10583,0.996,1561,26,1,0.159,0.00030519,0.99969
769732233,Attrited Customer,40,M,5,Graduate,Married,$80K - $120K,Blue,34,6,2,4,11942,1651,10291,0.598,1085,29,0.208,0.138,0.00033714,0.99966
713030958,Attrited Customer,57,F,2,College,Married,Less than $40K,Blue,44,6,3,2,3914,0,3914,0.524,1964,54,0.8,0,0.00017488,0.99983
711320508,Attrited Customer,57,M,4,Graduate,Married,$80K - $120K,Blue,49,4,2,4,3038,1410,1628,0.644,1762,34,0.7,0.464,0.00034248,0.99966
795795408,Attrited Customer,53,M,2,Uneducated,Married,$40K - $60K,Blue,47,3,1,3,5579,1423,4156,0.503,1514,47,1.136,0.255,9.52E-05,0.9999
717904383,Attrited Customer,40,M,2,Graduate,Married,$80K - $120K,Blue,31,5,1,2,18693,2052,16641,0.5,1516,44,0.63,0.11,5.51E-05,0.99994
714115533,Attrited Customer,28,M,0,Graduate,Married,Less than $40K,Blue,18,5,1,3,2943,1789,1154,1.271,2591,55,0.897,0.608,7.95E-05,0.99992
712475733,Attrited Customer,38,F,3,High School,Married,Less than $40K,Blue,28,4,2,3,2435,1888,547,0.922,1847,39,0.696,0.775,0.00019311,0.99981
718996758,Attrited Customer,37,F,2,Graduate,Married,Less than $40K,Blue,30,5,2,2,2077,1392,685,1.553,1629,36,1.25,0.67,0.00011382,0.99989
713049933,Attrited Customer,65,F,1,High School,Married,Unknown,Blue,36,5,2,2,5756,0,5756,1.046,2144,44,0.63,0,0.00010386,0.9999
709961958,Attrited Customer,58,F,4,High School,Divorced,Unknown,Blue,45,4,1,1,21065,2517,18548,0.84,1060,32,0.333,0.119,0.97132,0.02868
718301508,Attrited Customer,41,M,2,High School,Married,$60K - $80K,Blue,30,6,3,2,9428,1765,7663,0.587,1457,43,0.593,0.187,0.00017486,0.99983
714831033,Attrited Customer,54,M,5,Graduate,Married,$80K - $120K,Blue,47,4,1,3,6065,1728,4337,0.417,1114,27,0.688,0.285,9.56E-05,0.9999
710653158,Attrited Customer,39,F,4,Graduate,Married,Unknown,Blue,21,6,1,4,5024,1613,3411,0.758,1925,40,0.667,0.321,0.00016574,0.99983
721265883,Attrited Customer,26,M,1,Graduate,Single,Less than $40K,Blue,13,3,3,2,2174,1514,660,0.607,2510,44,0.294,0.696,0.00016883,0.99983
715049583,Attrited Customer,60,M,1,Unknown,Married,$60K - $80K,Blue,54,5,3,3,3398,2341,1057,0.714,1169,31,0.409,0.689,0.00031211,0.99969
715394883,Attrited Customer,35,F,2,High School,Married,Unknown,Blue,36,3,2,4,4319,1151,3168,0.594,1852,47,0.424,0.266,0.00031746,0.99968
773448558,Attrited Customer,46,M,3,Graduate,Divorced,$80K - $120K,Blue,40,6,3,3,3673,2292,1381,0.637,1257,34,0.545,0.624,0.0003139,0.99969
717249783,Attrited Customer,47,M,4,Unknown,Unknown,$60K - $80K,Blue,39,5,2,2,1815,740,1075,1.124,1931,67,0.718,0.408,0.00013121,0.99987
708344358,Attrited Customer,53,F,3,High School,Married,Unknown,Blue,45,5,1,3,2495,1354,1141,0.623,1311,31,0.476,0.543,9.34E-05,0.99991
712003083,Attrited Customer,55,M,1,Graduate,Married,$80K - $120K,Blue,36,3,2,4,34516,2102,32414,0.912,1612,33,0.737,0.061,0.00030653,0.99969
754282908,Attrited Customer,50,F,1,Post-Graduate,Married,Less than $40K,Blue,43,3,1,3,3368,844,2524,0.838,2022,59,0.686,0.251,0.00010231,0.9999
717412608,Attrited Customer,38,F,2,High School,Married,$40K - $60K,Blue,28,3,2,2,7225,0,7225,0.419,738,16,0.231,0,0.99104,0.00896
719412258,Attrited Customer,39,F,3,Graduate,Single,Less than $40K,Blue,30,5,3,4,5202,815,4387,1.108,1558,48,0.778,0.157,0.00053543,0.99946
788675658,Attrited Customer,39,F,2,Unknown,Single,Less than $40K,Blue,29,6,2,4,1923,845,1078,0.587,1670,37,0.682,0.439,0.00035894,0.99964
717683583,Attrited Customer,39,M,3,High School,Single,$60K - $80K,Blue,36,4,2,3,6929,1691,5238,0.534,1388,27,0.929,0.244,0.00019311,0.99981
820584408,Attrited Customer,49,F,3,Graduate,Single,Less than $40K,Blue,44,3,3,2,4364,1507,2857,1.05,1392,38,1.375,0.345,0.00018665,0.99981
719392833,Attrited Customer,45,F,3,Graduate,Married,Less than $40K,Blue,38,3,3,2,2400,1613,787,0.629,1311,34,0.417,0.672,0.00018665,0.99981
718595583,Attrited Customer,55,M,3,Graduate,Married,$80K - $120K,Blue,36,3,2,3,25878,1733,24145,0.438,1777,54,0.862,0.067,0.00019864,0.9998
778508883,Attrited Customer,44,M,5,Graduate,Married,$120K +,Blue,24,4,1,4,11876,1926,9950,0.51,1367,33,0.737,0.162,0.00016316,0.99984
715511658,Attrited Customer,49,F,5,Post-Graduate,Unknown,$40K - $60K,Blue,39,3,1,4,4568,0,4568,0.979,1431,27,0.688,0,0.00019198,0.99981
711999783,Attrited Customer,41,M,3,Uneducated,Married,$80K - $120K,Blue,31,4,2,2,4740,1348,3392,0.472,1406,23,0.533,0.284,0.00012144,0.99988
753856008,Attrited Customer,49,F,2,Unknown,Unknown,$40K - $60K,Blue,42,6,1,4,4949,1495,3454,0.791,3597,64,0.684,0.302,0.00017371,0.99983
789920883,Attrited Customer,45,F,3,Graduate,Single,Unknown,Blue,36,3,3,4,11189,2517,8672,2.041,2959,58,1.231,0.225,0.00053543,0.99946
788677533,Attrited Customer,44,M,4,Unknown,Married,$120K +,Blue,31,4,3,4,34516,1197,33319,0.669,1594,43,1.15,0.035,0.0005948,0.99941
716284308,Attrited Customer,65,M,2,Graduate,Married,Unknown,Blue,55,3,2,2,6099,2175,3924,0.582,1319,34,0.545,0.357,0.00011382,0.99989
712120608,Attrited Customer,35,M,3,College,Married,$80K - $120K,Blue,27,3,2,3,3575,1884,1691,0.384,861,15,1.5,0.527,0.99485,0.00515
715482483,Attrited Customer,26,M,0,High School,Single,Unknown,Blue,36,5,2,3,3184,1421,1763,0.712,2253,59,0.439,0.446,0.0001597,0.99984
720848733,Attrited Customer,38,M,1,High School,Married,$80K - $120K,Blue,24,4,3,2,13363,1230,12133,0.688,1815,33,0.435,0.092,0.00016413,0.99984
708480333,Attrited Customer,65,M,0,Unknown,Single,$40K - $60K,Blue,36,5,2,3,2163,932,1231,1.127,2229,57,0.839,0.431,0.00018057,0.99982
826723308,Attrited Customer,58,M,3,College,Married,$120K +,Blue,54,5,1,4,3452,2088,1364,0.768,1008,21,0.4,0.605,0.00015944,0.99984
801369258,Attrited Customer,47,F,5,Post-Graduate,Married,$40K - $60K,Blue,41,6,2,2,4466,777,3689,1.02,1757,59,0.595,0.174,0.00013827,0.99986
709584483,Attrited Customer,33,F,3,Graduate,Married,Less than $40K,Blue,25,4,1,4,3030,2517,513,0.785,1805,44,0.467,0.831,0.00016399,0.99984
715708308,Attrited Customer,54,F,3,Doctorate,Married,$40K - $60K,Blue,39,3,1,3,2112,1594,518,1.204,1338,29,2.222,0.755,0.0001391,0.99986
779707308,Attrited Customer,35,F,1,Graduate,Married,Less than $40K,Blue,18,5,1,2,7583,1619,5964,1.468,2229,53,1.208,0.214,5.17E-05,0.99995
711688158,Attrited Customer,47,M,5,Graduate,Single,$120K +,Blue,27,5,3,4,11760,2306,9454,0.616,1498,49,0.96,0.196,0.00053272,0.99947
711848658,Attrited Customer,35,M,3,College,Married,$60K - $80K,Blue,17,3,3,2,2259,1776,483,1.292,1790,31,0.824,0.786,0.00018146,0.99982
715855083,Attrited Customer,48,M,4,High School,Married,$80K - $120K,Blue,36,6,2,4,19762,507,19255,0.85,2793,67,0.595,0.026,0.00033294,0.99967
778971408,Attrited Customer,36,M,4,Doctorate,Married,$60K - $80K,Blue,17,5,2,4,2803,1848,955,0.614,1968,64,0.524,0.659,0.00049554,0.9995
711648708,Attrited Customer,44,M,3,Graduate,Married,$80K - $120K,Blue,36,3,3,2,25666,756,24910,0.69,4088,84,0.867,0.029,0.00018665,0.99981
713149683,Attrited Customer,44,F,3,College,Single,Less than $40K,Blue,24,5,1,4,9297,1668,7629,0.521,1264,31,0.632,0.179,0.00015944,0.99984
771903033,Attrited Customer,36,F,1,Graduate,Married,Less than $40K,Blue,25,5,1,2,2999,1247,1752,0.962,2017,40,0.6,0.416,5.17E-05,0.99995
737925558,Attrited Customer,64,M,0,Doctorate,Married,$40K - $60K,Blue,56,3,2,2,4234,1893,2341,0.585,1439,42,0.355,0.447,0.00014134,0.99986
803347908,Attrited Customer,34,F,1,Graduate,Single,Less than $40K,Gold,28,4,3,2,15987,0,15987,1.494,2327,65,0.806,0,0.00019451,0.99981
817285758,Attrited Customer,49,M,4,Graduate,Single,$80K - $120K,Blue,33,5,5,3,16435,0,16435,0.676,1721,56,0.514,0,0.00035434,0.99965
711480108,Attrited Customer,37,M,4,High School,Married,$60K - $80K,Blue,24,3,1,4,5335,2145,3190,0.879,1888,43,0.433,0.402,0.00016112,0.99984
709662708,Attrited Customer,65,M,1,High School,Married,$40K - $60K,Blue,53,3,3,3,3506,1604,1902,0.574,1953,61,0.649,0.458,0.00027604,0.99972
709224858,Attrited Customer,53,M,2,Post-Graduate,Married,$80K - $120K,Blue,36,5,1,2,3610,1629,1981,0.821,1652,40,0.481,0.451,6.48E-05,0.99994
821771508,Attrited Customer,32,M,0,High School,Married,$40K - $60K,Blue,28,5,1,2,3172,2055,1117,0.663,1939,36,0.636,0.648,4.59E-05,0.99995
712216533,Attrited Customer,44,M,5,Unknown,Single,$80K - $120K,Blue,34,6,2,3,8206,763,7443,0.87,1715,43,0.72,0.093,0.00021724,0.99978
710522433,Attrited Customer,65,M,0,Graduate,Married,Less than $40K,Blue,46,3,2,2,2416,1499,917,0.905,2372,53,0.514,0.62,9.77E-05,0.9999
779046408,Attrited Customer,60,M,0,Graduate,Married,$40K - $60K,Blue,41,3,2,4,2458,1880,578,0.759,1238,30,0.579,0.765,0.00028024,0.99972
708595158,Attrited Customer,27,F,0,Graduate,Single,Less than $40K,Blue,36,6,1,2,1677,1598,79,0.994,2389,43,0.536,0.953,4.73E-05,0.99995
757266933,Attrited Customer,52,M,2,Post-Graduate,Married,$60K - $80K,Blue,45,4,1,4,11819,929,10890,0.773,2431,46,0.484,0.079,0.00018595,0.99981
816776283,Attrited Customer,42,M,4,High School,Unknown,$80K - $120K,Gold,37,5,1,2,34516,1797,32719,1.314,1534,30,0.875,0.052,6.47E-05,0.99994
719904333,Attrited Customer,29,M,0,Graduate,Married,$40K - $60K,Blue,36,3,3,4,1459,590,869,1.164,2229,52,1.08,0.404,0.00044282,0.99956
718264233,Attrited Customer,29,M,0,High School,Married,$40K - $60K,Blue,13,4,1,4,1458,671,787,1.583,2449,56,0.931,0.46,0.00013184,0.99987
784798683,Attrited Customer,38,M,2,High School,Married,$40K - $60K,Blue,32,3,2,2,1438.3,0,1438.3,0.846,1999,39,0.56,0,0.00011065,0.99989
710899833,Attrited Customer,36,M,2,Graduate,Married,$40K - $60K,Blue,18,3,1,3,7758,1408,6350,0.365,569,23,0.643,0.181,0.98932,0.01068
780025908,Attrited Customer,40,F,2,Post-Graduate,Married,Less than $40K,Silver,30,4,2,2,10836,1932,8904,0.563,1293,31,0.824,0.178,0.00012101,0.99988
713610033,Attrited Customer,47,M,3,Post-Graduate,Single,$60K - $80K,Blue,36,5,3,3,5062,1996,3066,0.591,1314,40,0.429,0.394,0.00036935,0.99963
709364433,Attrited Customer,36,F,3,High School,Married,Unknown,Blue,30,6,2,2,3399,2173,1226,0.795,1571,34,1,0.639,0.00011482,0.99989
713086908,Attrited Customer,26,M,0,High School,Single,$40K - $60K,Blue,36,5,2,2,2212,1670,542,0.777,2520,51,0.545,0.755,9.50E-05,0.99991
709793133,Attrited Customer,43,F,2,Unknown,Single,$40K - $60K,Blue,36,6,1,4,3186,2470,716,0.58,1531,37,0.233,0.775,0.00017371,0.99983
710032608,Attrited Customer,52,F,1,Graduate,Single,Less than $40K,Blue,32,3,1,3,5927,2320,3607,0.544,1558,46,0.643,0.391,8.70E-05,0.99991
779351208,Attrited Customer,49,M,2,Unknown,Single,$60K - $80K,Blue,34,4,1,4,5176,0,5176,0.838,1902,56,0.931,0,0.00017371,0.99983
719776608,Attrited Customer,50,M,2,Graduate,Married,$80K - $120K,Blue,37,3,1,3,3126,0,3126,0.824,1388,41,0.464,0,9.26E-05,0.99991
709220583,Attrited Customer,34,M,3,Graduate,Divorced,$80K - $120K,Blue,21,6,4,2,4670,0,4670,0.883,2256,56,0.6,0,0.00022556,0.99977
719555733,Attrited Customer,53,F,2,Uneducated,Married,Unknown,Blue,36,4,3,3,2162,1592,570,0.547,1736,42,0.615,0.736,0.00031104,0.99969
740852733,Attrited Customer,49,M,3,High School,Married,$80K - $120K,Blue,42,4,1,2,10155,1805,8350,0.673,1685,49,0.815,0.178,5.56E-05,0.99994
709528308,Attrited Customer,53,M,4,High School,Married,$80K - $120K,Blue,46,4,2,3,15242,1170,14072,0.496,1876,57,0.5,0.077,0.00019517,0.9998
715127208,Attrited Customer,48,M,3,Doctorate,Divorced,$120K +,Blue,36,4,3,2,34516,2517,31999,0.697,1699,48,0.846,0.073,0.00027008,0.99973
817144458,Attrited Customer,32,F,2,Graduate,Single,Less than $40K,Blue,17,5,1,2,1438.3,1228,210.3,1.132,2580,67,0.971,0.854,5.51E-05,0.99994
710628783,Attrited Customer,38,M,4,High School,Single,$80K - $120K,Gold,36,6,1,3,34516,1140,33376,0.815,1445,45,0.957,0.033,0.00010881,0.99989
772145658,Attrited Customer,43,M,4,Uneducated,Single,$80K - $120K,Blue,32,4,1,3,16043,2036,14007,0.7,1394,28,0.75,0.127,9.99E-05,0.9999
739594758,Attrited Customer,51,F,2,Graduate,Single,Less than $40K,Blue,44,6,3,2,3181,2517,664,0.595,818,16,0.455,0.791,0.99447,0.00553
789198708,Attrited Customer,58,M,3,Graduate,Married,$120K +,Blue,47,3,1,2,27088,0,27088,0.581,1135,24,0.846,0,5.72E-05,0.99994
720953658,Attrited Customer,59,F,0,Graduate,Married,Less than $40K,Blue,36,5,3,4,5688,914,4774,1.099,1824,53,1.038,0.161,0.00044282,0.99956
771330558,Attrited Customer,51,M,4,High School,Married,$60K - $80K,Blue,38,5,2,3,10462,1824,8638,0.736,1267,31,0.55,0.174,0.00019517,0.9998
714078558,Attrited Customer,62,F,1,High School,Married,$40K - $60K,Blue,53,2,1,1,5249,0,5249,0.758,1315,31,0.722,0,0.96806,0.03194
712207683,Attrited Customer,38,M,0,Unknown,Divorced,Less than $40K,Blue,36,3,3,2,5155,684,4471,0.588,1555,37,0.48,0.133,0.00016966,0.99983
788826408,Attrited Customer,33,M,1,Uneducated,Married,$120K +,Blue,16,6,1,3,10705,1352,9353,1.171,2434,58,0.812,0.126,8.94E-05,0.99991
790128033,Attrited Customer,54,M,3,High School,Single,$80K - $120K,Blue,47,3,1,2,16494,1348,15146,0.759,1302,36,0.385,0.082,5.56E-05,0.99994
718082208,Attrited Customer,37,F,1,Graduate,Married,$40K - $60K,Blue,30,5,3,4,6469,2351,4118,1.018,1717,50,0.667,0.363,0.00048435,0.99952
712037358,Attrited Customer,30,M,0,Unknown,Married,$60K - $80K,Blue,23,3,3,2,5146,1773,3373,0.879,1509,45,0.667,0.345,0.00016966,0.99983
711711483,Attrited Customer,61,M,0,High School,Married,$80K - $120K,Blue,50,4,1,3,2800,2448,352,0.549,1433,40,0.481,0.874,7.73E-05,0.99992
718861458,Attrited Customer,49,M,5,Unknown,Single,$60K - $80K,Blue,36,6,1,2,5159,1532,3627,0.787,1826,37,0.609,0.297,6.25E-05,0.99994
709426608,Attrited Customer,56,M,1,Doctorate,Married,$60K - $80K,Blue,46,5,2,4,5248,1816,3432,0.696,2305,45,0.731,0.346,0.00044353,0.99956
811457058,Attrited Customer,51,F,3,Post-Graduate,Married,Less than $40K,Blue,46,5,3,2,5881,2005,3876,0.659,1931,56,0.806,0.341,0.00021962,0.99978
773073558,Attrited Customer,44,F,3,Graduate,Divorced,Less than $40K,Blue,36,6,3,3,1467,896,571,0.692,1731,54,0.5,0.611,0.0003139,0.99969
715937133,Attrited Customer,64,F,1,Uneducated,Married,$40K - $60K,Blue,52,6,2,2,4999,2299,2700,0.716,1601,48,0.5,0.46,0.00010985,0.99989
713480583,Attrited Customer,46,F,3,High School,Married,Unknown,Blue,36,5,2,2,4668,0,4668,0.89,1612,47,1.474,0,0.00011482,0.99989
716383683,Attrited Customer,39,F,2,Post-Graduate,Unknown,Less than $40K,Blue,36,4,3,4,1438.3,0,1438.3,0.7,1338,28,0.867,0,0.00060712,0.99939
713693958,Attrited Customer,38,F,1,Uneducated,Single,Less than $40K,Blue,27,6,3,4,8638,0,8638,0.489,1295,29,0.381,0,0.000498,0.9995
715443708,Attrited Customer,53,M,1,Uneducated,Married,$120K +,Blue,45,5,1,3,9343,1286,8057,0.712,1385,31,0.722,0.138,8.94E-05,0.99991
770769483,Attrited Customer,35,M,2,Post-Graduate,Married,$40K - $60K,Blue,21,3,1,3,2256,775,1481,0.879,1749,33,0.435,0.344,0.000109,0.99989
789326808,Attrited Customer,26,M,0,College,Single,$60K - $80K,Blue,15,5,1,2,8267,1720,6547,0.633,1917,37,0.48,0.208,4.60E-05,0.99995
712105533,Attrited Customer,32,M,2,High School,Single,$40K - $60K,Blue,20,6,3,4,2235,1638,597,0.912,2905,56,0.806,0.733,0.00050163,0.9995
720674133,Attrited Customer,36,M,1,Uneducated,Married,$40K - $60K,Blue,16,5,3,2,3735,2027,1708,0.79,1672,48,0.655,0.543,0.0001736,0.99983
779216358,Attrited Customer,48,M,2,College,Married,$80K - $120K,Blue,38,2,2,3,2111,0,2111,0.531,773,17,0.133,0,0.99466,0.00534
717322833,Attrited Customer,55,M,2,Unknown,Single,$80K - $120K,Blue,36,5,2,2,10604,1988,8616,0.644,1578,30,0.579,0.187,0.00012511,0.99987
710279508,Attrited Customer,52,M,2,Graduate,Married,$80K - $120K,Blue,42,5,3,2,21782,1006,20776,0.654,1537,35,0.591,0.046,0.00017987,0.99982
712168833,Attrited Customer,52,F,1,High School,Married,Less than $40K,Blue,36,6,3,3,2133,1469,664,0.831,1426,37,0.682,0.689,0.00027604,0.99972
780581508,Attrited Customer,58,F,1,Doctorate,Single,$40K - $60K,Silver,47,5,2,4,16677,1590,15087,0.885,1410,37,0.609,0.095,0.00040077,0.9996
711957708,Attrited Customer,38,F,2,Graduate,Married,Less than $40K,Blue,36,6,3,4,2717,1591,1126,1.596,2064,33,1.062,0.586,0.000516,0.99948
778782858,Attrited Customer,60,M,1,Graduate,Single,Less than $40K,Blue,48,5,3,3,3980,930,3050,0.72,4449,82,0.608,0.234,0.00028395,0.99972
712924383,Attrited Customer,55,M,3,Unknown,Single,$60K - $80K,Blue,36,3,2,2,8411,979,7432,1.029,990,22,0.375,0.116,0.99236,0.00764
709366458,Attrited Customer,43,F,3,College,Married,Less than $40K,Blue,36,3,2,4,2227,1394,833,1.481,1972,41,0.864,0.626,0.00032945,0.99967
796990908,Attrited Customer,35,M,3,Post-Graduate,Single,$80K - $120K,Silver,29,5,3,2,34516,1872,32644,1.068,2227,61,1.103,0.054,0.00019844,0.9998
715702758,Attrited Customer,38,F,4,Graduate,Married,Less than $40K,Blue,36,4,3,3,1860,0,1860,0.992,1731,29,0.611,0,0.00031726,0.99968
788974608,Attrited Customer,48,M,3,Graduate,Unknown,$60K - $80K,Blue,35,5,1,3,2829,2342,487,0.991,1561,41,1.05,0.828,9.61E-05,0.9999
714790008,Attrited Customer,38,F,1,Unknown,Single,Less than $40K,Blue,36,3,2,3,3764,0,3764,0.583,1572,57,0.357,0,0.00019751,0.9998
787438983,Attrited Customer,43,M,3,College,Single,$40K - $60K,Blue,23,6,2,2,4559,1664,2895,0.871,1652,37,0.609,0.365,0.00011483,0.99989
713834358,Attrited Customer,36,F,2,Post-Graduate,Married,Less than $40K,Blue,25,5,3,4,4701,1492,3209,0.805,1679,32,0.455,0.317,0.00060712,0.99939
